,FMID,zip,mon_start,mon_end,tue_start,tue_end,wed_start,wed_end,thu_start,thu_end,fri_start,fri_end,sat_start,sat_end,sun_start,sun_end
7538,1005975,31794,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,,
7540,1011764,45402,,,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,,,,,,
7542,1008742,63130,,,,,,,07:00:00-06:00,18:00:00-06:00,07:00:00-06:00,18:00:00-06:00,07:00:00-06:00,18:00:00-06:00,,
7543,1008728,42501,,,,,,,17:00:00-05:00,20:00:00-05:00,,,,,,
7544,1006754,54481,,,,,10:00:00-06:00,19:00:00-06:00,,,11:00:00-06:00,18:00:00-06:00,09:00:00-06:00,14:00:00-06:00,,
7545,1012307,37902,,,,,11:00:00-05:00,14:00:00-05:00,,,,,09:00:00-05:00,14:00:00-05:00,,
7546,1008429,24301,,,16:00:00-05:00,20:00:00-05:00,,,,,,,,,,
7547,1012771,24301,,,16:00:00-05:00,20:00:00-05:00,,,,,,,,,,
7550,1011497,17327,,,,,,,09:00:00-05:00,17:00:00-05:00,09:00:00-05:00,19:00:00-05:00,08:00:00-05:00,16:00:00-05:00,,
7554,1011599,16838,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
7555,1006069,81645,,,,,,,,,,,09:00:00-07:00,14:00:00-07:00,,
7558,1008517,78832,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7560,1005410,92629,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00,,
7566,1011059,48375,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7567,1011060,48377,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,
7568,1002645,99352,,,,,09:00:00-08:00,17:00:00-08:00,09:00:00-08:00,17:00:00-08:00,09:00:00-08:00,17:00:00-08:00,09:00:00-08:00,17:00:00-08:00,14:00:00-08:00,16:00:00-08:00
7574,1012201,98501,,,,,,,10:00:00-08:00,15:00:00-08:00,10:00:00-08:00,15:00:00-08:00,10:00:00-08:00,15:00:00-08:00,10:00:00-08:00,15:00:00-08:00
7575,1004180,23417,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
7578,1010855,40205,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
7582,1010364,32803,,,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,
7585,1003133,39571,,,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00
7586,1012826,33004,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
7587,1008386,94954,,,10:00:00-08:00,13:30:00-08:00,,,,,,,,,,
7588,1011630,57103,,,15:00:00-06:00,19:00:00-06:00,,,,,,,08:00:00-06:00,14:00:00-06:00,,
7590,1001457,30285,,,10:00:00-05:00,17:00:00-05:00,10:00:00-05:00,17:00:00-05:00,10:00:00-05:00,17:00:00-05:00,10:00:00-05:00,17:00:00-05:00,10:00:00-05:00,17:00:00-05:00,,
7591,1010800,89501,,,,,,,16:00:00-08:00,21:00:00-08:00,,,,,,
7592,1010494,17562,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7596,1008448,96704,,,,,,,,,,,,,09:00:00-10:00,14:00:00-10:00
7597,1003964,23225,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
7599,1000278,61036,,,,,,,,,,,,,07:30:00-06:00,12:30:00-06:00
7603,1010938,80121,,,,,,,,,10:00:00-07:00,14:00:00-07:00,,,,
7604,1005065,30180,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,
7605,1001866,49684,15:00:00-05:00,18:00:00-05:00,,,,,,,,,,,,
7606,1012156,81130,,,,,,,,,12:00:00-07:00,18:00:00-07:00,,,,
7607,1010798,89509,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00,,
7608,1000851,71653,09:00:00-06:00,18:00:00-06:00,,,09:00:00-06:00,18:00:00-06:00,,,09:00:00-06:00,18:00:00-06:00,09:00:00-06:00,13:00:00-06:00,,
7609,1008813,32162,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7610,1010413,23453,10:00:00-05:00,18:00:00-05:00,10:00:00-05:00,18:00:00-05:00,10:00:00-05:00,18:00:00-05:00,10:00:00-05:00,18:00:00-05:00,10:00:00-05:00,18:00:00-05:00,10:00:00-05:00,18:00:00-05:00,10:00:00-05:00,18:00:00-05:00
7611,1000429,24531,,,,,,,,,,,07:30:00-05:00,12:00:00-05:00,,
7612,1011757,90014,,,,,,,,,,,09:00:00-08:00,14:00:00-08:00,,
7614,1012554,30295,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,
7616,1008152,25704,09:00:00-05:00,19:00:00-05:00,09:00:00-05:00,19:00:00-05:00,09:00:00-05:00,19:00:00-05:00,09:00:00-05:00,19:00:00-05:00,09:00:00-05:00,19:00:00-05:00,08:00:00-05:00,15:00:00-05:00,,
7617,1008215,14527,,,,,,,,,,,08:00:00-05:00,16:30:00-05:00,,
7619,1008826,95695,,,,,,,,,,,09:00:00-08:00,12:00:00-08:00,,
7620,1008827,95695,,,04:30:00-08:00,19:00:00-08:00,,,,,,,,,,
7624,1012013,82443,,,,,,,,,,,08:00:00-07:00,11:00:00-07:00,,
7625,1003002,70301,,,,,,,,,,,07:00:00-06:00,11:00:00-06:00,,
7626,1012488,56701,,,15:30:00-06:00,18:00:00-06:00,,,,,,,09:00:00-06:00,12:00:00-06:00,,
7627,1008345,53092,,,08:00:00-06:00,19:00:00-06:00,,,,,,,,,,
7629,1001983,34102,,,,,,,,,,,07:30:00-05:00,11:30:00-05:00,,
7630,1011750,67701,,,,,17:00:00-06:00,19:00:00-06:00,,,,,,,,
7634,1004670,31792,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,,
7635,1008126,59873,,,,,,,,,,,09:00:00-07:00,12:00:00-07:00,,
7636,1007777,37179,,,,,14:00:00-06:00,18:00:00-06:00,,,,,,,15:00:00-06:00,18:00:00-06:00
7639,1004600,54771,,,,,12:00:00-06:00,17:00:00-06:00,,,,,,,,
7640,1003833,91301,,,,,,,13:30:00-08:00,18:00:00-08:00,,,,,,
7641,1010102,59752,,,,,,,16:00:00-07:00,19:00:00-07:00,,,,,,
7642,1002633,49128,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7643,1004355,49093,,,,,,,13:00:00-05:00,18:00:00-05:00,,,,,,
7644,1000218,10465,,,,,,,,,,,10:00:00-05:00,17:00:00-05:00,,
7645,1012215,21788,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
7647,1012533,94903,,,,,,,08:00:00-08:00,13:00:00-08:00,,,,,,
7648,1012282,94903,,,,,,,08:00:00-08:00,13:00:00-08:00,,,,,,
7650,1001586,12883,,,,,,,,,,,10:00:00-05:00,13:00:00-05:00,,
7654,1002259,97141,,,,,,,,,,,09:00:00-08:00,14:00:00-08:00,,
7667,1009754,38852,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,,
7668,1004291,16354,,,09:00:00-05:00,14:00:00-05:00,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7671,1012595,78205,16:00:00-06:00,19:00:00-06:00,,,,,,,,,,,,
7672,1008704,42220,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
7673,1009939,43604,,,,,,,,,,,08:00:00-05:00,14:00:00-05:00,,
7674,1008388,97391,,,,,,,10:00:00-08:00,15:00:00-08:00,,,,,,
7677,1007370,54660,,,,,12:00:00-06:00,17:00:00-06:00,,,,,,,,
7678,1003076,54487,,,09:00:00-06:00,13:00:00-06:00,,,,,,,,,,
7679,1003812,54487,,,,,,,07:30:00-06:00,13:00:00-06:00,,,,,,
7681,1000078,10009,,,,,,,,,,,,,09:00:00-05:00,18:00:00-05:00
7686,1006481,90501,,,08:00:00-08:00,13:00:00-08:00,,,,,,,08:00:00-08:00,13:00:00-08:00,,
7687,1010207,82240,,,,,,,,,,,07:30:00-07:00,10:30:00-07:00,,
7688,1010205,82240,,,,,,,15:00:00-07:00,20:00:00-07:00,,,,,,
7690,1010784,53213,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7691,1008394,93728,,,07:00:00-08:00,14:30:00-08:00,,,07:00:00-08:00,14:30:00-08:00,,,07:00:00-08:00,14:30:00-08:00,,
7692,1003993,63110,,,,,,,,,,,08:30:00-06:00,12:30:00-06:00,,
7694,1002152,32060,,,08:00:00-05:00,12:00:00-05:00,,,,,12:00:00-05:00,18:00:00-05:00,,,,
7695,1008108,95762,,,,,,,,,,,,,08:00:00-08:00,13:00:00-08:00
7698,1003960,47118,,,,,,,,,,,08:30:00-05:00,13:00:00-05:00,,
7700,1005639,71033,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7701,1001804,24558,,,,,,,,,,,08:00:00-05:00,13:00:00-05:00,,
7702,1010794,27840,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00,,
7703,1003415,29072,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
7706,1005589,32073,,,,,,,,,,,,,11:00:00-05:00,16:00:00-05:00
7707,1008198,14094,,,,,,,15:00:00-05:00,19:30:00-05:00,,,,,,
7708,1012096,37692,,,,,,,,,08:00:00-05:00,13:00:00-05:00,,,,
7709,1000563,23181,,,,,,,,,,,08:30:00-05:00,12:00:00-05:00,,
7711,1000411,30546,,,,,,,,,17:30:00-05:00,19:30:00-05:00,09:00:00-05:00,13:00:00-05:00,,
7713,1004998,21204,,,,,,,11:00:00-05:00,15:00:00-05:00,,,,,,
7716,1001984,28712,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
7718,1006729,29690,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
7720,1010767,49615,08:30:00-05:00,14:30:00-05:00,08:30:00-05:00,14:30:00-05:00,08:30:00-05:00,14:30:00-05:00,08:30:00-05:00,14:30:00-05:00,08:30:00-05:00,14:30:00-05:00,,,,
7721,1003074,44113,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,
7722,1003213,30752,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
7723,1005287,13354,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
7731,1000079,10007,,,,,08:00:00-05:00,15:00:00-05:00,,,,,08:00:00-05:00,15:00:00-05:00,,
7732,1011604,23223,,,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,
7733,1004959,85383,,,,,,,,,,,10:00:00-07:00,14:00:00-07:00,,
7735,1012217,81082,,,,,,,,,,,08:00:00-07:00,12:00:00-07:00,,
7736,1005385,61265,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7738,1004157,52722,15:00:00-06:00,18:00:00-06:00,,,,,,,,,,,,
7739,1011543,60628,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,
7741,1002713,64110,,,,,,,,,17:00:00-06:00,20:00:00-06:00,08:00:00-06:00,14:00:00-06:00,,
7742,1012290,59874,,,,,16:00:00-07:00,18:00:00-07:00,,,,,,,,
7743,1002041,97060,,,,,,,,,,,10:00:00-08:00,15:00:00-08:00,,
7747,1006170,12180,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7748,1004946,12180,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7752,1002618,14886,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,
7757,1009678,28782,,,,,,,16:00:00-05:00,18:00:00-05:00,,,,,,
7758,1001439,19933,08:00:00-05:00,17:00:00-05:00,08:00:00-05:00,17:00:00-05:00,08:00:00-05:00,17:00:00-05:00,08:00:00-05:00,17:00:00-05:00,08:00:00-05:00,17:00:00-05:00,08:00:00-05:00,17:00:00-05:00,09:00:00-05:00,15:00:00-05:00
7760,1006642,97062,,,,,,,,,16:00:00-08:00,20:00:00-08:00,,,,
7762,1005006,30084,,,,,,,16:00:00-05:00,20:00:00-05:00,,,,,,
7763,1000080,10023,,,,,,,08:00:00-05:00,17:00:00-05:00,,,08:00:00-05:00,17:00:00-05:00,,
7768,1004552,21214,,,16:00:00-05:00,20:00:00-05:00,,,,,,,,,,
7770,1002896,88352,,,,,,,,,,,07:30:00-07:00,22:30:00-07:00,,
7772,1009826,71479,17:00:00-06:00,19:00:00-06:00,,,,,07:00:00-06:00,11:00:00-06:00,,,,,,
7774,1001509,97641,,,,,,,,,11:00:00-08:00,17:00:00-08:00,,,,
7775,1003600,98512,,,,,10:00:00-08:00,14:00:00-08:00,,,,,,,,
7777,1003637,38801,,,15:00:00-06:00,18:00:00-06:00,,,06:00:00-06:00,12:00:00-06:00,,,06:00:00-06:00,12:00:00-06:00,,
7778,1012240,12986,,,,,,,10:00:00-05:00,14:00:00-05:00,,,,,,
7783,1000113,35476,,,06:00:00-06:00,12:00:00-06:00,,,,,,,06:00:00-06:00,12:00:00-06:00,,
7784,1008842,35401,,,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,
7785,1002365,44622,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,,,
7786,1008091,92780,,,,,09:00:00-08:00,13:00:00-08:00,,,,,,,,
7787,1006350,99610,,,,,,,,,,,12:00:00-09:00,15:00:00-09:00,,
7789,1000670,10987,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7791,1001563,85308,,,,,16:00:00-07:00,19:00:00-07:00,,,,,,,,
7792,1012573,59754,,,,,,,,,,,09:00:00-07:00,12:00:00-07:00,,
7794,1005493,61081,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7795,1012025,61081,,,16:00:00-06:00,19:00:00-06:00,,,,,,,,,,
7797,1004063,58075,,,,,,,16:00:00-06:00,19:00:00-06:00,,,,,,
7799,1010594,62942,,,,,,,,,,,09:00:00-06:00,12:00:00-06:00,,
7801,1008900,26149,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
7803,1006371,39667,,,08:00:00-06:00,13:00:00-06:00,,,,,,,,,,
7807,1000689,35233,,,,,,,,,11:00:00-06:00,14:00:00-06:00,,,,
7808,1002134,95616,,,,,10:00:00-08:00,13:30:00-08:00,,,,,,,,
7811,1000902,92093,,,10:00:00-08:00,14:00:00-08:00,,,,,,,,,,
7813,1001001,41339,,,08:00:00-05:00,18:00:00-05:00,,,,,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,14:00:00-05:00,,
7814,1006826,95482,,,,,,,,,,,09:00:00-08:00,12:00:00-08:00,,
7816,1006114,97882,,,,,,,16:00:00-08:00,19:30:00-08:00,,,,,,
7817,1001394,55812,,,,,12:00:00-06:00,16:00:00-06:00,,,,,,,,
7818,1004732,97470,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00,,
7819,1001252,13849,,,,,,,,,,,08:00:00-05:00,17:00:00-05:00,,
7821,1006601,94587,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00,,
7823,1011292,28110,,,10:00:00-05:00,16:00:00-05:00,,,10:00:00-05:00,16:00:00-05:00,,,08:00:00-05:00,14:00:00-05:00,,
7824,1002213,32054,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
7825,1001540,30512,,,15:00:00-05:00,19:00:00-05:00,,,,,08:00:00-05:00,13:00:00-05:00,07:00:00-05:00,13:00:00-05:00,,
7826,1011783,43344,15:00:00-05:00,19:00:00-05:00,,,,,,,,,,,,
7827,1010032,37807,,,,,,,,,16:00:00-05:00,19:00:00-05:00,,,,
7833,1000081,10003,08:00:00-05:00,18:00:00-05:00,,,08:00:00-05:00,18:00:00-05:00,,,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,,
7834,1000548,32601,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,
7841,1006408,50701,,,,,,,15:30:00-06:00,18:00:00-06:00,,,,,,
7842,1003753,14214,,,,,,,,,,,,,08:00:00-05:00,13:00:00-05:00
7843,1004170,98105,,,,,,,,,,,09:00:00-08:00,14:00:00-08:00,,
7844,1001808,21201,,,10:00:00-05:00,14:00:00-05:00,,,,,,,,,,
7845,1009758,55455,,,,,11:00:00-06:00,14:00:00-06:00,,,,,,,,
7846,1009789,55108,,,,,11:00:00-06:00,14:00:00-06:00,,,,,,,,
7849,1008216,19104,,,,,10:00:00-05:00,18:00:00-05:00,,,,,,,,
7850,1003148,80918,,,,,,,,,,,09:00:00-07:00,15:00:00-07:00,,
7851,1000591,43221,,,,,15:30:00-05:00,18:30:00-05:00,,,,,,,,
7852,1006652,33138,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
7853,1011429,94117,,,,,15:00:00-08:00,19:00:00-08:00,,,,,,,,
7854,1002958,19406,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
7858,1010556,12534,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,
7862,1000234,31901,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
7864,1010904,73106,,,,,,,,,,,,,11:00:00-06:00,16:00:00-06:00
7865,1012198,85012,,,,,,,,,,,08:00:00-07:00,12:00:00-07:00,,
7866,1012638,14215,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00,,
7868,1010840,29646,08:00:00-05:00,12:00:00-05:00,,,10:00:00-05:00,14:00:00-05:00,,,,,08:00:00-05:00,12:00:00-05:00,,
7869,1002815,24112,,,,,,,,,,,07:00:00-05:00,12:00:00-05:00,,
7871,1001886,27858,,,,,17:00:00-05:00,20:00:00-05:00,,,,,,,,
7872,1006148,28170,,,,,,,16:00:00-05:00,18:00:00-05:00,,,,,,
7873,1011840,43081,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,
7876,1010807,35209,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7877,1010808,35243,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
7878,1005967,32340,,,,,,,,,09:00:00-05:00,15:00:00-05:00,09:00:00-05:00,15:00:00-05:00,,
7879,1011173,46628,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00,,
7880,1001274,98660,,,,,,,,,16:00:00-08:00,20:00:00-08:00,,,,
7882,1010415,77098,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7884,1001626,11203,,,,,14:00:00-05:00,17:30:00-05:00,,,,,,,,
7887,1001278,52345,,,,,,,,,,,09:00:00-06:00,11:00:00-06:00,,
7888,1004134,21704,,,,,,,,,,,,,11:00:00-05:00,14:00:00-05:00
7889,1004464,61801,,,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,
7893,1000718,20705,,,,,,,10:00:00-05:00,14:00:00-05:00,,,,,,
7894,1005631,20250,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,,,
7895,1002446,20590,,,10:00:00-05:00,14:00:00-05:00,,,,,,,,,,
7896,1012310,37996,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,
7897,1008864,92122,,,,,,,15:00:00-08:00,19:00:00-08:00,,,,,,
7899,1010300,43614,,,,,11:00:00-05:00,13:00:00-05:00,,,,,,,,
7900,1012402,29070,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
7901,1010073,84148,,,,,11:00:00-07:00,14:00:00-07:00,,,,,,,,
7903,1011499,94121,,,,,10:00:00-08:00,14:00:00-08:00,,,,,,,,
7904,1006550,94121,,,,,10:00:00-08:00,14:00:00-08:00,,,,,,,,
7908,1000959,51465,15:30:00-06:00,18:00:00-06:00,,,,,,,,,,,,
7910,1004669,31601,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00
7912,1011445,95014,,,,,,,,,09:00:00-08:00,13:00:00-08:00,,,,
7918,1008848,93263,,,,,08:00:00-08:00,13:00:00-08:00,,,,,,,,
7924,1005859,50265,,,,,,,16:00:00-06:00,20:00:00-06:00,,,,,,
7925,1000910,95476,,,17:30:00-08:00,20:30:00-08:00,,,,,,,,,,
7926,1003371,35242,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7929,1005823,46383,,,08:00:00-06:00,15:00:00-06:00,,,,,,,08:00:00-06:00,15:00:00-06:00,,
7930,1011899,72956,,,,,07:00:00-06:00,12:00:00-06:00,,,,,07:00:00-06:00,12:00:00-06:00,,
7934,1005705,27536,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
7935,1003260,98660,,,,,,,,,,,09:00:00-08:00,15:00:00-08:00,10:00:00-08:00,15:00:00-08:00
7936,1010596,45377,,,,,,,,,16:00:00-05:00,20:00:00-05:00,,,,
7938,1003160,93436,,,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00
7940,1000237,48060,,,08:00:00-05:00,14:00:00-05:00,,,,,,,08:00:00-05:00,14:00:00-05:00,,
7941,1012325,98070,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00,,
7942,1012329,98070,,,,,15:00:00-08:00,18:00:00-08:00,,,,,,,,
7944,1010200,49064,,,,,,,10:00:00-05:00,16:00:00-05:00,,,,,,
7945,1010619,30904,,,16:30:00-05:00,19:00:00-05:00,,,,,,,,,,
7947,1011921,90291,,,,,,,,,07:00:00-08:00,11:00:00-08:00,,,,
7948,1011112,34285,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
7950,1003831,93001,,,,,,,,,,,08:30:00-08:00,12:00:00-08:00,,
7951,1010478,33033,,,,,,,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,,
7952,1010339,33032,,,,,,,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,,
7953,1012711,86322,,,,,,,,,,,08:00:00-07:00,12:00:00-07:00,,
7956,1000205,57069,,,,,,,,,,,09:00:00-06:00,12:00:00-06:00,,
7957,1000207,57069,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
7958,1000206,57069,,,,,,,,,,,10:00:00-06:00,13:00:00-06:00,,
7961,1012062,76384,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
7964,1011207,97064,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00,,
7965,1005712,53593,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,,,
7967,1008747,65084,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
7968,1004462,13850,,,,,09:00:00-05:00,13:00:00-05:00,,,,,09:00:00-05:00,13:00:00-05:00,,
7970,1005056,39180,,,,,16:00:00-06:00,19:00:00-06:00,,,,,08:00:00-06:00,11:00:00-06:00,,
7971,1012247,49097,,,,,,,,,14:30:00-05:00,18:30:00-05:00,,,,
7972,1005831,14564,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,,,
7976,1012604,22180,,,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00
7977,1004344,60181,,,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00
7978,1005718,55418,15:00:00-06:00,19:00:00-06:00,,,,,,,,,,,,
7979,1011315,21229,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
7981,1000815,19802,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,
7983,1012297,44065,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,,,
7984,1012051,13026,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
7985,1012467,60089,,,,,,,,,,,,,08:00:00-06:00,12:30:00-06:00
7987,1008860,49042,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,
7991,1001378,12524,,,,,,,09:00:00-05:00,15:00:00-05:00,,,,,,
7992,1001133,60044,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,,,
7993,1000496,60439,,,08:00:00-06:00,13:00:00-06:00,,,,,,,,,,
7996,1010577,60466,,,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,
7999,1011031,60476,,,,,08:00:00-06:00,14:00:00-06:00,,,,,,,,
8001,1004560,54476,,,08:00:00-06:00,14:00:00-06:00,,,,,,,08:00:00-06:00,14:00:00-06:00,,
8002,1005990,68118,,,,,,,,,,,08:30:00-06:00,12:30:00-06:00,,
8003,1008701,70586,,,,,,,,,17:00:00-06:00,19:00:00-06:00,,,,
8005,1012522,72173,,,,,,,07:00:00-06:00,12:00:00-06:00,,,07:00:00-06:00,12:00:00-06:00,,
8006,1006342,47591,,,,,16:00:00-05:00,19:30:00-05:00,,,,,08:00:00-05:00,13:00:00-05:00,,
8007,1008752,40175,,,08:00:00-05:00,12:00:00-05:00,,,,,08:00:00-05:00,12:00:00-05:00,,,,
8008,1000387,93704,,,,,15:00:00-08:00,18:00:00-08:00,,,,,07:00:00-08:00,12:00:00-08:00,,
8011,1003951,24179,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00
8012,1005242,52349,,,,,,,17:00:00-06:00,19:00:00-06:00,,,,,,
8014,1008499,89403,,,,,15:30:00-08:00,18:30:00-08:00,,,,,,,,
8016,1003345,23219,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,
8018,1012447,54665,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
8019,1012448,54665,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,
8021,1002193,93291,,,,,,,17:00:00-08:00,20:00:00-08:00,,,,,,
8022,1002194,93277,,,,,,,,,,,08:00:00-08:00,11:30:00-08:00,,
8023,1002195,93274,,,17:00:00-08:00,20:00:00-08:00,,,,,,,,,,
8024,1002378,92084,,,,,,,,,,,08:00:00-08:00,13:00:00-08:00,,
8029,1004969,13069,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,
8034,1001925,12186,,,,,15:30:00-05:00,18:30:00-05:00,,,,,,,,
8040,1010394,55981,,,,,15:00:00-06:00,19:00:00-06:00,,,,,09:00:00-06:00,12:00:00-06:00,,
8041,1001708,76701,,,,,,,,,,,09:00:00-06:00,13:00:00-06:00,,
8043,1001917,56482,,,,,,,,,14:00:00-06:00,18:00:00-06:00,,,,
8044,1001918,56482,,,,,,,07:00:00-06:00,12:00:00-06:00,,,,,,
8045,1000713,47638,,,,,,,15:00:00-06:00,18:00:00-06:00,,,,,,
8047,1005268,96786,,,10:00:00-10:00,11:00:00-10:00,,,,,,,,,,
8048,1004574,68066,,,,,,,16:30:00-06:00,18:00:00-06:00,,,,,,
8050,1009782,96792,,,,,,,,,,,09:00:00-10:00,13:00:00-10:00,,
8051,1005263,96782,,,06:30:00-10:00,07:30:00-10:00,,,,,,,,,,
8052,1005269,96767,,,,,,,,,,,,,11:30:00-10:00,12:30:00-10:00
8056,1005264,96795,,,,,,,07:00:00-10:00,08:00:00-10:00,,,,,,
8057,1007321,96743,,,,,,,,,,,07:00:00-10:00,12:00:00-10:00,,
8058,1012732,96743,,,,,09:00:00-10:00,15:00:00-10:00,,,,,,,,
8059,1004034,96743,,,,,,,,,,,07:30:00-10:00,12:00:00-10:00,,
8060,1005266,96767,,,08:00:00-10:00,09:00:00-10:00,,,,,,,,,,
8062,1007306,27587,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
